,id,label,description,location,nbPeriods,firstPeriods-startDate,firstPeriods-endDate,author,creationDate,lastModificationDate,visibility,status,frequencyType,dayOfWeek,dayOfMonth,frequencyValue,groupPartSize,groupOrgSize,eventType
1085,601ac79387a2df7a6734c381,Faire une animation ,,,1,2021-10-24 21:50,2021-10-24 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1086,601ac79387a2df7a6734c382,Faire une animation ,,,1,2021-10-25 21:50,2021-10-25 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1087,601ac79387a2df7a6734c383,Faire une animation ,,,1,2021-10-26 21:50,2021-10-26 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1088,601ac79387a2df7a6734c384,Faire une animation ,,,1,2021-10-27 21:50,2021-10-27 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1089,601ac79387a2df7a6734c385,Faire une animation ,,,1,2021-10-28 21:50,2021-10-28 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1090,601ac79387a2df7a6734c386,Faire une animation ,,,1,2021-10-29 21:50,2021-10-29 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1091,601ac79387a2df7a6734c387,Faire une animation ,,,1,2021-10-30 21:50,2021-10-30 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1092,601ac79387a2df7a6734c388,Faire une animation ,,,1,2021-10-31 21:50,2021-10-31 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1093,601ac79387a2df7a6734c389,Faire une animation ,,,1,2021-11-01 21:50,2021-11-01 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1094,601ac79387a2df7a6734c38a,Faire une animation ,,,1,2021-11-02 21:50,2021-11-02 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1095,601ac79387a2df7a6734c38b,Faire une animation ,,,1,2021-11-03 21:50,2021-11-03 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1096,601ac79387a2df7a6734c38c,Faire une animation ,,,1,2021-11-04 21:50,2021-11-04 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1097,601ac79387a2df7a6734c38d,Faire une animation ,,,1,2021-11-05 21:50,2021-11-05 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1098,601ac79387a2df7a6734c38e,Faire une animation ,,,1,2021-11-06 21:50,2021-11-06 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1099,601ac79387a2df7a6734c38f,Faire une animation ,,,1,2021-11-07 21:50,2021-11-07 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1100,601ac79387a2df7a6734c390,Faire une animation ,,,1,2021-11-08 21:50,2021-11-08 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1101,601ac79387a2df7a6734c391,Faire une animation ,,,1,2021-11-09 21:50,2021-11-09 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1102,601ac79387a2df7a6734c392,Faire une animation ,,,1,2021-11-10 21:50,2021-11-10 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1103,601ac79387a2df7a6734c393,Faire une animation ,,,1,2021-11-11 21:50,2021-11-11 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1104,601ac79387a2df7a6734c394,Faire une animation ,,,1,2021-11-12 21:50,2021-11-12 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1105,601ac79387a2df7a6734c395,Faire une animation ,,,1,2021-11-13 21:50,2021-11-13 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1106,601ac79387a2df7a6734c396,Faire une animation ,,,1,2021-11-14 21:50,2021-11-14 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1107,601ac79387a2df7a6734c397,Faire une animation ,,,1,2021-11-15 21:50,2021-11-15 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1108,601ac79387a2df7a6734c398,Faire une animation ,,,1,2021-11-16 21:50,2021-11-16 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1109,601ac79387a2df7a6734c399,Faire une animation ,,,1,2021-11-17 21:50,2021-11-17 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1110,601ac79387a2df7a6734c39a,Faire une animation ,,,1,2021-11-18 21:50,2021-11-18 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1111,601ac79387a2df7a6734c39b,Faire une animation ,,,1,2021-11-19 21:50,2021-11-19 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1112,601ac79387a2df7a6734c39c,Faire une animation ,,,1,2021-11-20 21:50,2021-11-20 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1113,601ac79387a2df7a6734c39d,Faire une animation ,,,1,2021-11-21 21:50,2021-11-21 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1114,601ac79387a2df7a6734c39e,Faire une animation ,,,1,2021-11-22 21:50,2021-11-22 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1115,601ac79387a2df7a6734c39f,Faire une animation ,,,1,2021-11-23 21:50,2021-11-23 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1116,601ac79387a2df7a6734c3a0,Faire une animation ,,,1,2021-11-24 21:50,2021-11-24 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1117,601ac79387a2df7a6734c3a1,Faire une animation ,,,1,2021-11-25 21:50,2021-11-25 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1118,601ac79387a2df7a6734c3a2,Faire une animation ,,,1,2021-11-26 21:50,2021-11-26 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1119,601ac79387a2df7a6734c3a3,Faire une animation ,,,1,2021-11-27 21:50,2021-11-27 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1120,601ac79387a2df7a6734c3a4,Faire une animation ,,,1,2021-11-28 21:50,2021-11-28 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1121,601ac79387a2df7a6734c3a5,Faire une animation ,,,1,2021-11-29 21:50,2021-11-29 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1122,601ac79387a2df7a6734c3a6,Faire une animation ,,,1,2021-11-30 21:50,2021-11-30 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1123,601ac79387a2df7a6734c3a7,Faire une animation ,,,1,2021-12-01 21:50,2021-12-01 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1124,601ac79387a2df7a6734c3a8,Faire une animation ,,,1,2021-12-02 21:50,2021-12-02 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1125,601ac79387a2df7a6734c3a9,Faire une animation ,,,1,2021-12-03 21:50,2021-12-03 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1126,601ac79387a2df7a6734c3aa,Faire une animation ,,,1,2021-12-04 21:50,2021-12-04 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1127,601ac79387a2df7a6734c3ab,Faire une animation ,,,1,2021-12-05 21:50,2021-12-05 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1128,601ac79387a2df7a6734c3ac,Faire une animation ,,,1,2021-12-06 21:50,2021-12-06 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1129,601ac79387a2df7a6734c3ad,Faire une animation ,,,1,2021-12-07 21:50,2021-12-07 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1130,601ac79387a2df7a6734c3ae,Faire une animation ,,,1,2021-12-08 21:50,2021-12-08 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1131,601ac79387a2df7a6734c3af,Faire une animation ,,,1,2021-12-09 21:50,2021-12-09 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1132,601ac79387a2df7a6734c3b0,Faire une animation ,,,1,2021-12-10 21:50,2021-12-10 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1133,601ac79387a2df7a6734c3b1,Faire une animation ,,,1,2021-12-11 21:50,2021-12-11 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1134,601ac79387a2df7a6734c3b2,Faire une animation ,,,1,2021-12-12 21:50,2021-12-12 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1135,601ac79387a2df7a6734c3b3,Faire une animation ,,,1,2021-12-13 21:50,2021-12-13 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1136,601ac79387a2df7a6734c3b4,Faire une animation ,,,1,2021-12-14 21:50,2021-12-14 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1137,601ac79387a2df7a6734c3b5,Faire une animation ,,,1,2021-12-15 21:50,2021-12-15 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1138,601ac79387a2df7a6734c3b6,Faire une animation ,,,1,2021-12-16 21:50,2021-12-16 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1139,601ac79387a2df7a6734c3b7,Faire une animation ,,,1,2021-12-17 21:50,2021-12-17 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1140,601ac79387a2df7a6734c3b8,Faire une animation ,,,1,2021-12-18 21:50,2021-12-18 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1141,601ac79387a2df7a6734c3b9,Faire une animation ,,,1,2021-12-19 21:50,2021-12-19 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1142,601ac79387a2df7a6734c3ba,Faire une animation ,,,1,2021-12-20 21:50,2021-12-20 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1143,601ac79387a2df7a6734c3bb,Faire une animation ,,,1,2021-12-21 21:50,2021-12-21 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1144,601ac79387a2df7a6734c3bc,Faire une animation ,,,1,2021-12-22 21:50,2021-12-22 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1145,601ac79387a2df7a6734c3bd,Faire une animation ,,,1,2021-12-23 21:50,2021-12-23 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1146,601ac79387a2df7a6734c3be,Faire une animation ,,,1,2021-12-24 21:50,2021-12-24 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1147,601ac79387a2df7a6734c3bf,Faire une animation ,,,1,2021-12-25 21:50,2021-12-25 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1148,601ac79387a2df7a6734c3c0,Faire une animation ,,,1,2021-12-26 21:50,2021-12-26 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1149,601ac79387a2df7a6734c3c1,Faire une animation ,,,1,2021-12-27 21:50,2021-12-27 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1150,601ac79387a2df7a6734c3c2,Faire une animation ,,,1,2021-12-28 21:50,2021-12-28 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1151,601ac79387a2df7a6734c3c3,Faire une animation ,,,1,2021-12-29 21:50,2021-12-29 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1152,601ac79387a2df7a6734c3c4,Faire une animation ,,,1,2021-12-30 21:50,2021-12-30 22:50,601ac5e09eb06b70861dce4a,2021-02-03 16:56,2021-02-03 16:56,PRIVATE,CREATED,DAILY,WEDNESDAY,3,1,0,1,
1153,601ac81587a2df7a6734c3dd,Finir le meka en 3/4,,,1,2021-02-08 17:15,2021-02-08 18:15,601ac5e09eb06b70861dce4a,2021-02-03 16:58,2021-02-03 16:58,PRIVATE,CREATED,ONCE,MONDAY,8,1,0,1,
1154,601ac93487a2df7a6734c3f7,Bien avancer l'illustration pour la finir en cour ,,,1,2021-02-05 09:01,2021-02-05 10:01,601ac5e09eb06b70861dce4a,2021-02-03 17:03,2021-02-03 17:03,PRIVATE,CREATED,ONCE,FRIDAY,5,1,0,1,
1155,601adb289eb06b70861dced6,Atelier enluminure ,De 14h30 à 15h30 ,Mirecourt ,1,2021-02-12 13:20,2021-02-12 17:00,601ad6689eb06b70861dceb2,2021-02-03 18:19,2021-02-03 18:19,PRIVATE,CREATED,ONCE,FRIDAY,12,1,0,1,
1156,601ae3a49eb06b70861dcf3b,Anniversaire,Zara la best 💪👌🌠,,1,2021-02-21 10:00,2021-02-21 10:02,601ae2f487a2df7a6734c454,2021-02-03 18:55,2021-02-03 18:55,PRIVATE,CREATED,YEARLY,SUNDAY,21,1,0,1,
1157,601b0f049eb06b70861dcfca,Norauto Pneus,,,1,2021-02-09 11:00,2021-02-09 12:00,601b0dfd9eb06b70861dcfa5,2021-02-03 22:00,2021-02-03 22:00,,CREATED,,,,,0,1,
1158,601b0f3e87a2df7a6734c51f,Dentiste Micou ,,,1,2021-02-10 14:00,2021-02-10 15:00,601b0dfd9eb06b70861dcfa5,2021-02-03 22:01,2021-02-03 22:01,,CREATED,,,,,0,1,
1159,601b0f9387a2df7a6734c522,Rdv Dr Dupuis Apolline,,,1,2021-02-15 16:45,2021-02-15 17:45,601b0dfd9eb06b70861dcfa5,2021-02-03 22:03,2021-02-03 22:03,,CREATED,,,,,0,1,
1160,601b102d9eb06b70861dcfd4,Dentiste Micou,,,1,2021-02-10 14:00,2021-02-10 15:00,601b0dfd9eb06b70861dcfa5,2021-02-03 22:05,2021-02-03 22:05,,CANCELED,,,,,0,1,
1161,601b118787a2df7a6734c542,rdv anesthésiste Apolline ,,Centre Clinical,1,2021-02-16 17:45,2021-02-16 18:45,601b0dfd9eb06b70861dcfa5,2021-02-03 22:11,2021-02-03 22:11,,CREATED,,,,,0,1,
1162,601b11929eb06b70861dcff4,Caro KDO,,,1,2021-02-06 10:00,2021-02-06 11:00,601b11009eb06b70861dcfe8,2021-02-03 22:11,2021-02-03 22:11,,CREATED,,,,,0,1,
1163,601b11ba87a2df7a6734c54d,Rdv générale optique ,,,1,2021-02-06 09:00,2021-02-06 10:00,601b11009eb06b70861dcfe8,2021-02-03 22:12,2021-02-03 22:12,,CREATED,,,,,0,1,
1164,601b11e087a2df7a6734c551,Rdv orthoptiste Loni,,,1,2021-02-17 09:00,2021-02-17 10:00,601b0dfd9eb06b70861dcfa5,2021-02-03 22:13,2021-02-03 22:13,,CREATED,,,,,0,1,
1165,601b12049eb06b70861dd001,Leanounette ,,,1,2021-02-13 14:00,2021-02-13 15:00,601b11009eb06b70861dcfe8,2021-02-03 22:13,2021-02-03 22:13,,CREATED,,,,,0,1,
1166,601b121187a2df7a6734c556,opération Apolline,,,1,2021-02-22 08:00,2021-02-22 16:00,601b0dfd9eb06b70861dcfa5,2021-02-03 22:13,2021-02-03 22:13,,CREATED,,,,,0,1,
1167,601b124787a2df7a6734c559,Leanounette ,,,1,2021-02-13 14:00,2021-02-13 15:00,601b11009eb06b70861dcfe8,2021-02-03 22:14,2021-02-03 22:14,,CANCELED,,,,,0,1,
1168,601b124b87a2df7a6734c55c,anniversaire Loni,,,1,2021-02-25 08:07,2021-02-25 09:07,601b0dfd9eb06b70861dcfa5,2021-02-03 22:14,2021-02-03 22:14,PRIVATE,CREATED,YEARLY,TUESDAY,25,1,0,1,
1169,601b128387a2df7a6734c566,CT scenic,,,1,2021-02-27 11:25,2021-02-27 12:25,601b0dfd9eb06b70861dcfa5,2021-02-03 22:15,2021-02-03 22:15,,CREATED,,,,,0,1,
1170,601b12b39eb06b70861dd00e,Rdv Dr Thomas Apolline ,,Chu Poitiers,1,2021-03-02 16:00,2021-03-02 17:00,601b0dfd9eb06b70861dcfa5,2021-02-03 22:16,2021-02-03 22:16,,CREATED,,,,,0,1,
1171,601b12b587a2df7a6734c569,Leanounette ,,,1,2021-02-13 14:00,2021-02-13 15:00,601b11009eb06b70861dcfe8,2021-02-03 22:16,2021-02-03 22:16,,CANCELED,,,,,0,1,
1172,601b12f09eb06b70861dd014,RDV ophtalmo Loni dr Rouissi,,,1,2021-03-05 11:50,2021-03-05 12:50,601b0dfd9eb06b70861dcfa5,2021-02-03 22:17,2021-02-03 22:17,,CREATED,,,,,0,1,
1173,601b131687a2df7a6734c56e,Rdv Dr Lahmer orthodontiste Loni,,,1,2021-03-10 10:10,2021-03-10 11:10,601b0dfd9eb06b70861dcfa5,2021-02-03 22:18,2021-02-03 22:18,,CREATED,,,,,0,1,
1174,601b13eb9eb06b70861dd031,Anniversaire Tom,,,1,2021-04-28 08:09,2021-04-28 23:09,601b0dfd9eb06b70861dcfa5,2021-02-03 22:21,2021-02-03 22:21,PRIVATE,CREATED,YEARLY,WEDNESDAY,28,1,0,1,
1175,601b25b987a2df7a6734c5be,Acheter Fruit et paté,,,1,2021-02-04 12:36,2021-02-04 13:36,601b11009eb06b70861dcfe8,2021-02-03 23:37,2021-02-03 23:37,,CREATED,,,,,0,1,
1176,6017073987a2df7a6734ba67,Session running N°1,Objectif 6km ,Extérieur ,1,2021-02-07 09:00,2021-02-07 10:00,6016f96b9eb06b70861dc73b,2021-01-31 20:38,2021-02-04 18:24,PRIVATE,CREATED,ONCE,SUNDAY,7,1,0,1,
1177,601b39a69eb06b70861dd07f,amener C à l’école,,école,1,2021-02-05 08:10,2021-02-05 08:10,601b377e87a2df7a6734c5d1,2021-02-04 01:02,2021-02-04 01:02,,CREATED,,,,,0,1,
1178,601bfe949eb06b70861dd1cb,text,,,1,2021-02-04 14:02,2021-02-04 15:02,601bfe6c9eb06b70861dd1c0,2021-02-04 15:03,2021-02-04 15:03,PRIVATE,CREATED,,,,,0,1,
1179,601c29f09eb06b70861dd20f,Sport,,,1,2021-02-04 09:30,2021-02-04 10:30,601c23569eb06b70861dd1fc,2021-02-04 18:08,2021-02-04 18:08,,CREATED,,,,,0,1,
1180,601c2a5687a2df7a6734c769,Science humain ,,,1,2021-02-04 17:30,2021-02-04 19:30,601c23569eb06b70861dd1fc,2021-02-04 18:09,2021-02-04 18:09,PRIVATE,CREATED,WEEKLY,TUESDAY,,1,0,1,
1181,601c2a5687a2df7a6734c76a,Science humain ,,,1,2021-02-05 17:30,2021-02-05 19:30,601c23569eb06b70861dd1fc,2021-02-04 18:09,2021-02-04 18:10,PRIVATE,CREATED,WEEKLY,FRIDAY,,1,0,1,
1182,601c2a9c87a2df7a6734c7a3,Science humain ,,,1,2021-02-10 17:30,2021-02-10 19:30,601c23569eb06b70861dd1fc,2021-02-04 18:09,2021-02-04 18:10,PRIVATE,CREATED,WEEKLY,FRIDAY,,1,0,1,
1183,601c2a9c87a2df7a6734c7a4,Science humain ,,,1,2021-02-17 17:30,2021-02-17 19:30,601c23569eb06b70861dd1fc,2021-02-04 18:09,2021-02-04 18:10,PRIVATE,CREATED,WEEKLY,FRIDAY,,1,0,1,
1184,601c2a9c87a2df7a6734c7a5,Science humain ,,,1,2021-02-24 17:30,2021-02-24 19:30,601c23569eb06b70861dd1fc,2021-02-04 18:09,2021-02-04 18:10,PRIVATE,CREATED,WEEKLY,FRIDAY,,1,0,1,
1185,601c2a9c87a2df7a6734c7a6,Science humain ,,,1,2021-03-03 17:30,2021-03-03 19:30,601c23569eb06b70861dd1fc,2021-02-04 18:09,2021-02-04 18:10,PRIVATE,CREATED,WEEKLY,FRIDAY,,1,0,1,
1186,601c2a9c87a2df7a6734c7a7,Science humain ,,,1,2021-03-10 17:30,2021-03-10 19:30,601c23569eb06b70861dd1fc,2021-02-04 18:09,2021-02-04 18:10,PRIVATE,CREATED,WEEKLY,FRIDAY,,1,0,1,
1187,601c2a9c87a2df7a6734c7a8,Science humain ,,,1,2021-03-17 17:30,2021-03-17 19:30,601c23569eb06b70861dd1fc,2021-02-04 18:09,2021-02-04 18:10,PRIVATE,CREATED,WEEKLY,FRIDAY,,1,0,1,
1188,601c2a9c87a2df7a6734c7a9,Science humain ,,,1,2021-03-24 17:30,2021-03-24 19:30,601c23569eb06b70861dd1fc,2021-02-04 18:09,2021-02-04 18:10,PRIVATE,CREATED,WEEKLY,FRIDAY,,1,0,1,
1189,601c2a9c87a2df7a6734c7aa,Science humain ,,,1,2021-03-31 17:30,2021-03-31 19:30,601c23569eb06b70861dd1fc,2021-02-04 18:09,2021-02-04 18:10,PRIVATE,CREATED,WEEKLY,FRIDAY,,1,0,1,
1190,601c2a9c87a2df7a6734c7ab,Science humain ,,,1,2021-04-07 17:30,2021-04-07 19:30,601c23569eb06b70861dd1fc,2021-02-04 18:09,2021-02-04 18:10,PRIVATE,CREATED,WEEKLY,FRIDAY,,1,0,1,
1191,601c2a9c87a2df7a6734c7ac,Science humain ,,,1,2021-04-14 17:30,2021-04-14 19:30,601c23569eb06b70861dd1fc,2021-02-04 18:09,2021-02-04 18:10,PRIVATE,CREATED,WEEKLY,FRIDAY,,1,0,1,
1192,601c2a9c87a2df7a6734c7ad,Science humain ,,,1,2021-04-21 17:30,2021-04-21 19:30,601c23569eb06b70861dd1fc,2021-02-04 18:09,2021-02-04 18:10,PRIVATE,CREATED,WEEKLY,FRIDAY,,1,0,1,
1193,601c2a9c87a2df7a6734c7ae,Science humain ,,,1,2021-04-28 17:30,2021-04-28 19:30,601c23569eb06b70861dd1fc,2021-02-04 18:09,2021-02-04 18:10,PRIVATE,CREATED,WEEKLY,FRIDAY,,1,0,1,
1194,601c2a9c87a2df7a6734c7af,Science humain ,,,1,2021-05-05 17:30,2021-05-05 19:30,601c23569eb06b70861dd1fc,2021-02-04 18:09,2021-02-04 18:10,PRIVATE,CREATED,WEEKLY,FRIDAY,,1,0,1,
1195,601c2a9c87a2df7a6734c7b0,Science humain ,,,1,2021-05-12 17:30,2021-05-12 19:30,601c23569eb06b70861dd1fc,2021-02-04 18:09,2021-02-04 18:10,PRIVATE,CREATED,WEEKLY,FRIDAY,,1,0,1,
